Date,Daily minimum temperatures,Year,Month,Day,Day of Week,Week of Year,Day of Year,Day Name,Season,Month_sin,Month_cos,DayofWeek_sin,DayofWeek_cos,Rolling Mean 7,Rolling Mean 30,Rolling Std 7,Rolling Std 30,Temp Diff 1d,Temp Diff 7d,Lag 1,Lag 2,Lag 3,Lag 7,Lag 14,Lag 30
1981-05-03,14.0,1981.0,5.0,3.0,6.0,18,123.0,Sunday,Spring,0.5,-0.87,-0.78,0.62,10.14,11.81,2.19,2.91,2.1,6.6,11.9,8.6,7.4,7.4,13.8,17.5
1981-05-04,8.6,1981.0,5.0,4.0,0.0,19,124.0,Monday,Spring,0.5,-0.87,0.0,1.0,9.96,11.52,2.26,2.78,-5.4,-1.3,14.0,11.9,8.6,9.9,10.6,17.1
1981-05-05,10.0,1981.0,5.0,5.0,1.0,19,125.0,Tuesday,Spring,0.5,-0.87,0.78,0.62,10.06,11.25,2.25,2.5,1.4,0.7,8.6,14.0,11.9,9.3,9.0,18.1
1981-05-06,13.5,1981.0,5.0,6.0,2.0,19,126.0,Wednesday,Spring,0.5,-0.87,0.97,-0.22,10.57,11.15,2.59,2.33,3.5,3.6,10.0,8.6,14.0,9.9,10.0,16.6
1981-05-07,12.0,1981.0,5.0,7.0,3.0,19,127.0,Thursday,Spring,0.5,-0.87,0.43,-0.9,11.23,11.22,2.21,2.33,-1.5,4.6,13.5,10.0,8.6,7.4,9.8,10.0
1981-05-08,10.5,1981.0,5.0,8.0,4.0,19,128.0,Friday,Spring,0.5,-0.87,-0.43,-0.9,11.5,11.07,1.93,2.22,-1.5,1.9,12.0,13.5,10.0,8.6,11.5,14.9
1981-05-09,10.7,1981.0,5.0,9.0,5.0,19,129.0,Saturday,Spring,0.5,-0.87,-0.97,-0.22,11.33,10.9,1.94,2.03,0.2,-1.2,10.5,12.0,13.5,11.9,8.9,15.9
1981-05-10,8.1,1981.0,5.0,10.0,6.0,19,130.0,Sunday,Spring,0.5,-0.87,-0.78,0.62,10.49,10.73,1.87,2.05,-2.6,-5.9,10.7,10.5,12.0,14.0,7.4,13.0
1981-05-11,10.1,1981.0,5.0,11.0,0.0,20,131.0,Monday,Spring,0.5,-0.87,0.0,1.0,10.7,10.82,1.69,1.97,2.0,1.5,8.1,10.7,10.5,8.6,9.9,7.6
1981-05-12,10.6,1981.0,5.0,12.0,1.0,20,132.0,Tuesday,Spring,0.5,-0.87,0.78,0.62,10.79,10.79,1.67,1.96,0.5,0.6,10.1,8.1,10.7,10.0,9.3,11.5
1981-05-13,5.3,1981.0,5.0,13.0,2.0,20,133.0,Wednesday,Spring,0.5,-0.87,0.97,-0.22,9.61,10.51,2.23,2.14,-5.3,-8.2,10.6,10.1,8.1,13.5,9.9,13.5
1981-05-14,6.6,1981.0,5.0,14.0,3.0,20,134.0,Thursday,Spring,0.5,-0.87,0.43,-0.9,8.84,10.3,2.2,2.2,1.3,-5.4,5.3,10.6,10.1,12.0,7.4,13.0
1981-05-15,8.5,1981.0,5.0,15.0,4.0,20,135.0,Friday,Spring,0.5,-0.87,-0.43,-0.9,8.56,10.14,2.07,2.15,1.9,-2.0,6.6,5.3,10.6,10.5,8.6,13.3
1981-05-16,11.2,1981.0,5.0,16.0,5.0,20,136.0,Saturday,Spring,0.5,-0.87,-0.97,-0.22,8.63,10.11,2.17,2.12,2.7,0.5,8.5,6.6,5.3,10.7,11.9,12.1
1981-05-17,9.8,1981.0,5.0,17.0,6.0,20,137.0,Sunday,Spring,0.5,-0.87,-0.78,0.62,8.87,10.02,2.19,2.08,-1.4,1.7,11.2,8.5,6.6,8.1,14.0,12.4
1981-05-18,5.9,1981.0,5.0,18.0,0.0,21,138.0,Monday,Spring,0.5,-0.87,0.0,1.0,8.27,9.78,2.37,2.12,-3.9,-4.2,9.8,11.2,8.5,10.1,8.6,13.2
1981-05-19,3.2,1981.0,5.0,19.0,1.0,21,139.0,Tuesday,Spring,0.5,-0.87,0.78,0.62,7.21,9.43,2.77,2.3,-2.7,-7.4,5.9,9.8,11.2,10.6,10.0,13.8
1981-05-20,2.1,1981.0,5.0,20.0,2.0,21,140.0,Wednesday,Spring,0.5,-0.87,0.97,-0.22,6.76,9.14,3.35,2.65,-1.1,-3.2,3.2,5.9,9.8,5.3,13.5,10.6
1981-05-21,3.4,1981.0,5.0,21.0,3.0,21,141.0,Thursday,Spring,0.5,-0.87,0.43,-0.9,6.3,8.96,3.58,2.85,1.3,-3.2,2.1,3.2,5.9,6.6,12.0,9.0
1981-05-22,5.4,1981.0,5.0,22.0,4.0,21,142.0,Friday,Spring,0.5,-0.87,-0.43,-0.9,5.86,8.8,3.45,2.92,2.0,-3.1,3.4,2.1,3.2,8.5,10.5,10.0
1981-05-23,9.6,1981.0,5.0,23.0,5.0,21,143.0,Saturday,Spring,0.5,-0.87,-0.97,-0.22,5.63,8.8,3.07,2.91,4.2,-1.6,5.4,3.4,2.1,11.2,10.7,9.8
1981-05-24,11.5,1981.0,5.0,24.0,6.0,21,144.0,Sunday,Spring,0.5,-0.87,-0.78,0.62,5.87,8.8,3.49,2.91,1.9,1.7,9.6,5.4,3.4,9.8,8.1,11.5
1981-05-25,12.3,1981.0,5.0,25.0,0.0,22,145.0,Monday,Spring,0.5,-0.87,0.0,1.0,6.79,8.91,4.26,2.98,0.8,6.4,11.5,9.6,5.4,5.9,10.1,8.9
1981-05-26,12.6,1981.0,5.0,26.0,1.0,22,146.0,Tuesday,Spring,0.5,-0.87,0.78,0.62,8.13,9.08,4.42,3.04,0.3,9.4,12.3,11.5,9.6,3.2,10.6,7.4
1981-05-27,11.0,1981.0,5.0,27.0,2.0,22,147.0,Wednesday,Spring,0.5,-0.87,0.97,-0.22,9.4,9.12,3.6,3.06,-1.6,8.9,12.6,12.3,11.5,2.1,5.3,9.9
1981-05-28,11.2,1981.0,5.0,28.0,3.0,22,148.0,Thursday,Spring,0.5,-0.87,0.43,-0.9,10.51,9.18,2.46,3.08,0.2,7.8,11.0,12.6,12.3,3.4,6.6,9.3
1981-05-29,11.4,1981.0,5.0,29.0,4.0,22,149.0,Friday,Spring,0.5,-0.87,-0.43,-0.9,11.37,9.23,0.97,3.11,0.2,6.0,11.2,11.0,12.6,5.4,8.5,9.9
1981-05-30,11.8,1981.0,5.0,30.0,5.0,22,150.0,Saturday,Spring,0.5,-0.87,-0.97,-0.22,11.69,9.38,0.58,3.12,0.4,2.2,11.4,11.2,11.0,9.6,11.2,7.4
1981-05-31,12.8,1981.0,5.0,31.0,6.0,22,151.0,Sunday,Spring,0.5,-0.87,-0.78,0.62,11.87,9.52,0.71,3.18,1.0,1.3,11.8,11.4,11.2,11.5,9.8,8.6
1981-06-01,11.6,1981.0,6.0,1.0,0.0,23,152.0,Monday,Summer,0.0,-1.0,0.0,1.0,11.77,9.51,0.69,3.17,-1.2,-0.7,12.8,11.8,11.4,12.3,5.9,11.9
1981-06-02,10.6,1981.0,6.0,2.0,1.0,23,153.0,Tuesday,Summer,0.0,-1.0,0.78,0.62,11.49,9.4,0.7,3.06,-1.0,-2.0,11.6,12.8,11.8,12.6,3.2,14.0
1981-06-03,9.8,1981.0,6.0,3.0,2.0,23,154.0,Wednesday,Summer,0.0,-1.0,0.97,-0.22,11.31,9.44,0.94,3.06,-0.8,-1.2,10.6,11.6,12.8,11.0,2.1,8.6
1981-06-04,11.2,1981.0,6.0,4.0,3.0,23,155.0,Thursday,Summer,0.0,-1.0,0.43,-0.9,11.31,9.48,0.94,3.08,1.4,0.0,9.8,10.6,11.6,11.2,3.4,10.0
1981-06-05,5.7,1981.0,6.0,5.0,4.0,23,156.0,Friday,Summer,0.0,-1.0,-0.43,-0.9,10.5,9.22,2.32,3.06,-5.5,-5.7,11.2,9.8,10.6,11.4,5.4,13.5
1981-06-06,7.1,1981.0,6.0,6.0,5.0,23,157.0,Saturday,Summer,0.0,-1.0,-0.97,-0.22,9.83,9.05,2.55,3.03,1.4,-4.7,5.7,11.2,9.8,11.8,9.6,12.0
1981-06-07,2.5,1981.0,6.0,7.0,6.0,23,158.0,Sunday,Summer,0.0,-1.0,-0.78,0.62,8.36,8.79,3.38,3.24,-4.6,-9.6,7.1,5.7,11.2,12.8,11.5,10.5
1981-06-08,3.5,1981.0,6.0,8.0,0.0,24,159.0,Monday,Summer,0.0,-1.0,0.0,1.0,7.2,8.55,3.47,3.36,1.0,-8.1,2.5,7.1,5.7,11.6,12.3,10.7
1981-06-09,4.6,1981.0,6.0,9.0,1.0,24,160.0,Tuesday,Summer,0.0,-1.0,0.78,0.62,6.34,8.43,3.23,3.44,1.1,-6.0,3.5,2.5,7.1,10.6,12.6,8.1
1981-06-10,11.0,1981.0,6.0,10.0,2.0,24,161.0,Wednesday,Summer,0.0,-1.0,0.97,-0.22,6.51,8.46,3.46,3.46,6.4,1.2,4.6,3.5,2.5,9.8,11.0,10.1
1981-06-11,5.7,1981.0,6.0,11.0,3.0,24,162.0,Thursday,Summer,0.0,-1.0,0.43,-0.9,5.73,8.3,2.78,3.47,-5.3,-5.5,11.0,4.6,3.5,11.2,11.2,10.6
1981-06-12,7.7,1981.0,6.0,12.0,4.0,24,163.0,Friday,Summer,0.0,-1.0,-0.43,-0.9,6.01,8.38,2.88,3.42,2.0,2.0,5.7,11.0,4.6,5.7,11.4,5.3
1981-06-13,10.4,1981.0,6.0,13.0,5.0,24,164.0,Saturday,Summer,0.0,-1.0,-0.97,-0.22,6.49,8.5,3.32,3.43,2.7,3.3,7.7,5.7,11.0,7.1,11.8,6.6
1981-06-14,11.4,1981.0,6.0,14.0,6.0,24,165.0,Sunday,Summer,0.0,-1.0,-0.78,0.62,7.76,8.6,3.24,3.47,1.0,8.9,10.4,7.7,5.7,2.5,12.8,8.5
1981-06-15,9.2,1981.0,6.0,15.0,0.0,25,166.0,Monday,Summer,0.0,-1.0,0.0,1.0,8.57,8.53,2.66,3.43,-2.2,5.7,11.4,10.4,7.7,3.5,11.6,11.2
1981-06-16,6.1,1981.0,6.0,16.0,1.0,25,167.0,Tuesday,Summer,0.0,-1.0,0.78,0.62,8.79,8.41,2.32,3.45,-3.1,1.5,9.2,11.4,10.4,4.6,10.6,9.8
1981-06-17,2.7,1981.0,6.0,17.0,2.0,25,168.0,Wednesday,Summer,0.0,-1.0,0.97,-0.22,7.6,8.3,3.02,3.58,-3.4,-8.3,6.1,9.2,11.4,11.0,9.8,5.9
1981-06-18,4.3,1981.0,6.0,18.0,3.0,25,169.0,Thursday,Summer,0.0,-1.0,0.43,-0.9,7.4,8.34,3.21,3.53,1.6,-1.4,2.7,6.1,9.2,5.7,11.2,3.2
1981-06-19,6.3,1981.0,6.0,19.0,4.0,25,170.0,Friday,Summer,0.0,-1.0,-0.43,-0.9,7.2,8.48,3.23,3.36,2.0,-1.4,4.3,2.7,6.1,7.7,5.7,2.1
1981-06-20,3.8,1981.0,6.0,20.0,5.0,25,171.0,Saturday,Summer,0.0,-1.0,-0.97,-0.22,6.26,8.49,3.1,3.34,-2.5,-6.6,6.3,4.3,2.7,10.4,7.1,3.4
1981-06-21,4.4,1981.0,6.0,21.0,6.0,25,172.0,Sunday,Summer,0.0,-1.0,-0.78,0.62,5.26,8.46,2.15,3.37,0.6,-7.0,3.8,6.3,4.3,11.4,2.5,5.4
1981-06-22,7.1,1981.0,6.0,22.0,0.0,26,173.0,Monday,Summer,0.0,-1.0,0.0,1.0,4.96,8.38,1.57,3.37,2.7,-2.1,4.4,3.8,6.3,9.2,3.5,9.6
1981-06-23,4.8,1981.0,6.0,23.0,1.0,26,174.0,Tuesday,Summer,0.0,-1.0,0.78,0.62,4.77,8.15,1.49,3.38,-2.3,-1.3,7.1,4.4,3.8,6.1,4.6,11.5
1981-06-24,5.8,1981.0,6.0,24.0,2.0,26,175.0,Wednesday,Summer,0.0,-1.0,0.97,-0.22,5.21,7.94,1.21,3.31,1.0,3.1,4.8,7.1,4.4,2.7,11.0,12.3
1981-06-25,6.2,1981.0,6.0,25.0,3.0,26,176.0,Thursday,Summer,0.0,-1.0,0.43,-0.9,5.49,7.72,1.18,3.21,0.4,1.9,5.8,4.8,7.1,4.3,5.7,12.6
1981-06-26,7.3,1981.0,6.0,26.0,4.0,26,177.0,Friday,Summer,0.0,-1.0,-0.43,-0.9,5.63,7.6,1.35,3.15,1.1,1.0,6.2,5.8,4.8,6.3,7.7,11.0
1981-06-27,9.2,1981.0,6.0,27.0,5.0,26,178.0,Saturday,Summer,0.0,-1.0,-0.97,-0.22,6.4,7.53,1.64,3.09,1.9,5.4,7.3,6.2,5.8,3.8,10.4,11.2
1981-06-28,10.2,1981.0,6.0,28.0,6.0,26,179.0,Sunday,Summer,0.0,-1.0,-0.78,0.62,7.23,7.49,1.9,3.05,1.0,5.8,9.2,7.3,6.2,4.4,11.4,11.4
1981-06-29,9.5,1981.0,6.0,29.0,0.0,27,180.0,Monday,Summer,0.0,-1.0,0.0,1.0,7.57,7.42,2.08,2.96,-0.7,2.4,10.2,9.2,7.3,7.1,9.2,11.8
1981-06-30,9.5,1981.0,6.0,30.0,1.0,27,181.0,Tuesday,Summer,0.0,-1.0,0.78,0.62,8.24,7.31,1.78,2.81,0.0,4.7,9.5,10.2,9.2,4.8,6.1,12.8
1981-07-01,10.7,1981.0,7.0,1.0,2.0,27,182.0,Wednesday,Summer,-0.5,-0.87,0.97,-0.22,8.94,7.28,1.61,2.77,1.2,4.9,9.5,9.5,10.2,5.8,2.7,11.6
1981-07-02,10.0,1981.0,7.0,2.0,3.0,27,183.0,Thursday,Summer,-0.5,-0.87,0.43,-0.9,9.49,7.26,1.09,2.75,-0.7,3.8,10.7,9.5,9.5,6.2,4.3,10.6
1981-07-03,6.5,1981.0,7.0,3.0,4.0,27,184.0,Friday,Summer,-0.5,-0.87,-0.43,-0.9,9.37,7.15,1.36,2.71,-3.5,-0.8,10.0,10.7,9.5,7.3,6.3,9.8
1981-07-04,7.0,1981.0,7.0,4.0,5.0,27,185.0,Saturday,Summer,-0.5,-0.87,-0.97,-0.22,9.06,7.01,1.64,2.6,0.5,-2.2,6.5,10.0,10.7,9.2,3.8,11.2
1981-07-05,7.4,1981.0,7.0,5.0,6.0,27,186.0,Sunday,Summer,-0.5,-0.87,-0.78,0.62,8.66,7.06,1.65,2.59,0.4,-2.8,7.0,6.5,10.0,10.2,4.4,5.7
1981-07-06,8.1,1981.0,7.0,6.0,0.0,28,187.0,Monday,Summer,-0.5,-0.87,0.0,1.0,8.46,7.1,1.62,2.59,0.7,-1.4,7.4,7.0,6.5,9.5,7.1,7.1
1981-07-07,6.6,1981.0,7.0,7.0,1.0,28,188.0,Tuesday,Summer,-0.5,-0.87,0.78,0.62,8.04,7.23,1.68,2.45,-1.5,-2.9,8.1,7.4,7.0,9.5,4.8,2.5
1981-07-08,8.3,1981.0,7.0,8.0,2.0,28,189.0,Wednesday,Summer,-0.5,-0.87,0.97,-0.22,7.7,7.39,1.23,2.35,1.7,-2.4,6.6,8.1,7.4,10.7,5.8,3.5
1981-07-09,8.9,1981.0,7.0,9.0,3.0,28,190.0,Thursday,Summer,-0.5,-0.87,0.43,-0.9,7.54,7.54,0.91,2.3,0.6,-1.1,8.3,6.6,8.1,10.0,6.2,4.6
1981-07-10,4.6,1981.0,7.0,10.0,4.0,28,191.0,Friday,Summer,-0.5,-0.87,-0.43,-0.9,7.27,7.32,1.42,2.27,-4.3,-1.9,8.9,8.3,6.6,6.5,7.3,11.0
1981-07-11,6.8,1981.0,7.0,11.0,5.0,28,192.0,Saturday,Summer,-0.5,-0.87,-0.97,-0.22,7.24,7.36,1.43,2.25,2.2,-0.2,4.6,8.9,8.3,7.0,9.2,5.7
1981-07-12,5.7,1981.0,7.0,12.0,6.0,28,193.0,Sunday,Summer,-0.5,-0.87,-0.78,0.62,7.0,7.29,1.54,2.27,-1.1,-1.7,6.8,4.6,8.9,7.4,10.2,7.7
1981-07-13,6.1,1981.0,7.0,13.0,0.0,29,194.0,Monday,Summer,-0.5,-0.87,0.0,1.0,6.71,7.15,1.48,2.2,0.4,-2.0,5.7,6.8,4.6,8.1,9.5,10.4
1981-07-14,7.0,1981.0,7.0,14.0,1.0,29,195.0,Tuesday,Summer,-0.5,-0.87,0.78,0.62,6.77,7.0,1.49,2.05,0.9,0.4,6.1,5.7,6.8,6.6,9.5,11.4
1981-07-15,7.2,1981.0,7.0,15.0,2.0,29,196.0,Wednesday,Summer,-0.5,-0.87,0.97,-0.22,6.61,6.94,1.35,2.01,0.2,-1.1,7.0,6.1,5.7,8.3,10.7,9.2
1981-07-16,6.3,1981.0,7.0,16.0,3.0,29,197.0,Thursday,Summer,-0.5,-0.87,0.43,-0.9,6.24,6.94,0.9,2.0,-0.9,-2.6,7.2,7.0,6.1,8.9,10.0,6.1
1981-07-17,8.8,1981.0,7.0,17.0,4.0,29,198.0,Friday,Summer,-0.5,-0.87,-0.43,-0.9,6.84,7.15,1.01,1.86,2.5,4.2,6.3,7.2,7.0,4.6,6.5,2.7
1981-07-18,5.0,1981.0,7.0,18.0,5.0,29,199.0,Saturday,Summer,-0.5,-0.87,-0.97,-0.22,6.59,7.17,1.23,1.83,-3.8,-1.8,8.8,6.3,7.2,6.8,7.0,4.3
1981-07-19,7.4,1981.0,7.0,19.0,6.0,29,200.0,Sunday,Summer,-0.5,-0.87,-0.78,0.62,6.83,7.21,1.19,1.82,2.4,1.7,5.0,8.8,6.3,5.7,7.4,6.3
1981-07-20,10.1,1981.0,7.0,20.0,0.0,30,201.0,Monday,Summer,-0.5,-0.87,0.0,1.0,7.4,7.42,1.65,1.78,2.7,4.0,7.4,5.0,8.8,6.1,8.1,3.8
1981-07-21,12.0,1981.0,7.0,21.0,1.0,30,202.0,Tuesday,Summer,-0.5,-0.87,0.78,0.62,8.11,7.67,2.38,1.87,1.9,5.0,10.1,7.4,5.0,7.0,6.6,4.4
1981-07-22,9.0,1981.0,7.0,22.0,2.0,30,203.0,Wednesday,Summer,-0.5,-0.87,0.97,-0.22,8.37,7.73,2.36,1.89,-3.0,1.8,12.0,10.1,7.4,7.2,8.3,7.1
1981-07-23,8.9,1981.0,7.0,23.0,3.0,30,204.0,Thursday,Summer,-0.5,-0.87,0.43,-0.9,8.74,7.87,2.17,1.81,-0.1,2.6,9.0,12.0,10.1,6.3,8.9,4.8
1981-07-24,9.8,1981.0,7.0,24.0,4.0,30,205.0,Friday,Summer,-0.5,-0.87,-0.43,-0.9,8.89,8.0,2.21,1.8,0.9,1.0,8.9,9.0,12.0,8.8,4.6,5.8
1981-07-25,9.0,1981.0,7.0,25.0,5.0,30,206.0,Saturday,Summer,-0.5,-0.87,-0.97,-0.22,9.46,8.1,1.41,1.78,-0.8,4.0,9.8,8.9,9.0,5.0,6.8,6.2
1981-07-26,9.2,1981.0,7.0,26.0,6.0,30,207.0,Sunday,Summer,-0.5,-0.87,-0.78,0.62,9.71,8.16,1.11,1.78,0.2,1.8,9.0,9.8,8.9,7.4,5.7,7.3
1981-07-27,7.7,1981.0,7.0,27.0,0.0,31,208.0,Monday,Summer,-0.5,-0.87,0.0,1.0,9.37,8.11,1.32,1.77,-1.5,-2.4,9.2,9.0,9.8,10.1,6.1,9.2
1981-07-28,8.0,1981.0,7.0,28.0,1.0,31,209.0,Tuesday,Summer,-0.5,-0.87,0.78,0.62,8.8,8.04,0.72,1.73,0.3,-4.0,7.7,9.2,9.0,12.0,7.0,10.2
1981-07-29,6.1,1981.0,7.0,29.0,2.0,31,210.0,Wednesday,Summer,-0.5,-0.87,0.97,-0.22,8.39,7.92,1.23,1.74,-1.9,-2.9,8.0,7.7,9.2,9.0,7.2,9.5
1981-07-30,3.5,1981.0,7.0,30.0,3.0,31,211.0,Thursday,Summer,-0.5,-0.87,0.43,-0.9,7.61,7.72,2.18,1.89,-2.6,-5.4,6.1,8.0,7.7,8.9,6.3,9.5
1981-07-31,3.2,1981.0,7.0,31.0,4.0,31,212.0,Friday,Summer,-0.5,-0.87,-0.43,-0.9,6.67,7.47,2.49,1.98,-0.3,-6.6,3.5,6.1,8.0,9.8,8.8,10.7
1981-08-01,5.7,1981.0,8.0,1.0,5.0,31,213.0,Saturday,Summer,-0.87,-0.5,-0.97,-0.22,6.2,7.33,2.27,1.94,2.5,-3.3,3.2,3.5,6.1,9.0,5.0,10.0
1981-08-02,7.7,1981.0,8.0,2.0,6.0,31,214.0,Sunday,Summer,-0.87,-0.5,-0.78,0.62,5.99,7.37,2.0,1.94,2.0,-1.5,5.7,3.2,3.5,9.2,7.4,6.5
1981-08-03,9.0,1981.0,8.0,3.0,0.0,32,215.0,Monday,Summer,-0.87,-0.5,0.0,1.0,6.17,7.44,2.23,1.96,1.3,1.3,7.7,5.7,3.2,7.7,10.1,7.0
1981-08-04,10.0,1981.0,8.0,4.0,1.0,32,216.0,Tuesday,Summer,-0.87,-0.5,0.78,0.62,6.46,7.52,2.6,2.02,1.0,2.0,9.0,7.7,5.7,8.0,12.0,7.4
1981-08-05,6.2,1981.0,8.0,5.0,2.0,32,217.0,Wednesday,Summer,-0.87,-0.5,0.97,-0.22,6.47,7.46,2.6,2.03,-3.8,0.1,10.0,9.0,7.7,6.1,9.0,8.1
1981-08-06,6.9,1981.0,8.0,6.0,3.0,32,218.0,Thursday,Summer,-0.87,-0.5,0.43,-0.9,6.96,7.47,2.25,2.02,0.7,3.4,6.2,10.0,9.0,3.5,8.9,6.6
1981-08-07,6.5,1981.0,8.0,7.0,4.0,32,219.0,Friday,Summer,-0.87,-0.5,-0.43,-0.9,7.43,7.41,1.57,2.02,-0.4,3.3,6.9,6.2,10.0,3.2,9.8,8.3
1981-08-08,6.8,1981.0,8.0,8.0,5.0,32,220.0,Saturday,Summer,-0.87,-0.5,-0.97,-0.22,7.59,7.34,1.42,2.01,0.3,1.1,6.5,6.9,6.2,5.7,9.0,8.9
1981-08-09,7.0,1981.0,8.0,9.0,6.0,32,221.0,Sunday,Summer,-0.87,-0.5,-0.78,0.62,7.49,7.42,1.43,1.94,0.2,-0.7,6.8,6.5,6.9,7.7,9.2,4.6
1981-08-10,5.2,1981.0,8.0,10.0,0.0,33,222.0,Monday,Summer,-0.87,-0.5,0.0,1.0,6.94,7.37,1.48,1.98,-1.8,-3.8,7.0,6.8,6.5,9.0,7.7,6.8
1981-08-11,3.0,1981.0,8.0,11.0,1.0,33,223.0,Tuesday,Summer,-0.87,-0.5,0.78,0.62,5.94,7.28,1.44,2.11,-2.2,-7.0,5.2,7.0,6.8,10.0,8.0,5.7
1981-08-12,5.6,1981.0,8.0,12.0,2.0,33,224.0,Wednesday,Summer,-0.87,-0.5,0.97,-0.22,5.86,7.26,1.44,2.13,2.6,-0.6,3.0,5.2,7.0,6.2,6.1,6.1
1981-08-13,7.9,1981.0,8.0,13.0,3.0,33,225.0,Thursday,Summer,-0.87,-0.5,0.43,-0.9,6.0,7.29,1.6,2.13,2.3,1.0,5.6,3.0,5.2,6.9,3.5,7.0
1981-08-14,9.0,1981.0,8.0,14.0,4.0,33,226.0,Friday,Summer,-0.87,-0.5,-0.43,-0.9,6.36,7.35,1.96,2.15,1.1,2.5,7.9,5.6,3.0,6.5,3.2,7.2
1981-08-15,8.6,1981.0,8.0,15.0,5.0,33,227.0,Saturday,Summer,-0.87,-0.5,-0.97,-0.22,6.61,7.43,2.14,2.15,-0.4,1.8,9.0,7.9,5.6,6.8,5.7,6.3
1981-08-16,10.3,1981.0,8.0,16.0,6.0,33,228.0,Sunday,Summer,-0.87,-0.5,-0.78,0.62,7.09,7.48,2.56,2.2,1.7,3.3,8.6,9.0,7.9,7.0,7.7,8.8
1981-08-17,10.5,1981.0,8.0,17.0,0.0,34,229.0,Monday,Summer,-0.87,-0.5,0.0,1.0,7.84,7.66,2.69,2.22,0.2,5.3,10.3,8.6,9.0,5.2,9.0,5.0
1981-08-18,7.6,1981.0,8.0,18.0,1.0,34,230.0,Tuesday,Summer,-0.87,-0.5,0.78,0.62,8.5,7.67,1.69,2.22,-2.9,4.6,10.5,10.3,8.6,3.0,10.0,7.4
1981-08-19,9.7,1981.0,8.0,19.0,2.0,34,231.0,Wednesday,Summer,-0.87,-0.5,0.97,-0.22,9.09,7.65,1.13,2.2,2.1,4.1,7.6,10.5,10.3,5.6,6.2,10.1
1981-08-20,12.5,1981.0,8.0,20.0,3.0,34,232.0,Thursday,Summer,-0.87,-0.5,0.43,-0.9,9.74,7.67,1.58,2.24,2.8,4.6,9.7,7.6,10.5,7.9,6.9,12.0
1981-08-21,7.4,1981.0,8.0,21.0,4.0,34,233.0,Friday,Summer,-0.87,-0.5,-0.43,-0.9,9.51,7.62,1.8,2.23,-5.1,-1.6,12.5,9.7,7.6,9.0,6.5,9.0
1981-08-22,7.9,1981.0,8.0,22.0,5.0,34,234.0,Saturday,Summer,-0.87,-0.5,-0.97,-0.22,9.41,7.58,1.88,2.21,0.5,-0.7,7.4,12.5,9.7,8.6,6.8,8.9
1981-08-23,3.9,1981.0,8.0,23.0,6.0,34,235.0,Sunday,Summer,-0.87,-0.5,-0.78,0.62,8.5,7.39,2.74,2.27,-4.0,-6.4,7.9,7.4,12.5,10.3,7.0,9.8
1981-08-24,6.6,1981.0,8.0,24.0,0.0,35,236.0,Monday,Summer,-0.87,-0.5,0.0,1.0,7.94,7.31,2.66,2.26,2.7,-3.9,3.9,7.9,7.4,10.5,5.2,9.0
1981-08-25,4.6,1981.0,8.0,25.0,1.0,35,237.0,Tuesday,Summer,-0.87,-0.5,0.78,0.62,7.51,7.15,2.95,2.28,-2.0,-3.0,6.6,3.9,7.9,7.6,3.0,9.2
1981-08-26,7.0,1981.0,8.0,26.0,2.0,35,238.0,Wednesday,Summer,-0.87,-0.5,0.97,-0.22,7.13,7.13,2.79,2.28,2.4,-2.7,4.6,6.6,3.9,9.7,5.6,7.7
1981-08-27,6.0,1981.0,8.0,27.0,3.0,35,239.0,Thursday,Summer,-0.87,-0.5,0.43,-0.9,6.2,7.06,1.47,2.28,-1.0,-6.5,7.0,4.6,6.6,12.5,7.9,8.0
1981-08-28,5.5,1981.0,8.0,28.0,4.0,35,240.0,Friday,Summer,-0.87,-0.5,-0.43,-0.9,5.93,7.04,1.39,2.29,-0.5,-1.9,6.0,7.0,4.6,7.4,9.0,6.1
1981-08-29,8.1,1981.0,8.0,29.0,5.0,35,241.0,Saturday,Summer,-0.87,-0.5,-0.97,-0.22,5.96,7.2,1.44,2.2,2.6,0.2,5.5,6.0,7.0,7.9,8.6,3.5
1981-08-30,5.5,1981.0,8.0,30.0,6.0,35,242.0,Sunday,Summer,-0.87,-0.5,-0.78,0.62,6.19,7.27,1.15,2.09,-2.6,1.6,8.1,5.5,6.0,3.9,10.3,3.2
1981-08-31,6.2,1981.0,8.0,31.0,0.0,36,243.0,Monday,Summer,-0.87,-0.5,0.0,1.0,6.13,7.29,1.14,2.08,0.7,-0.4,5.5,8.1,5.5,6.6,10.5,5.7
1981-09-01,8.0,1981.0,9.0,1.0,1.0,36,244.0,Tuesday,Fall,-1.0,-0.0,0.78,0.62,6.61,7.3,1.1,2.08,1.8,3.4,6.2,5.5,8.1,4.6,7.6,7.7
1981-09-02,10.3,1981.0,9.0,2.0,2.0,36,245.0,Wednesday,Fall,-1.0,-0.0,0.97,-0.22,7.09,7.34,1.79,2.13,2.3,3.3,8.0,6.2,5.5,7.0,9.7,9.0
1981-09-03,9.8,1981.0,9.0,3.0,3.0,36,246.0,Thursday,Fall,-1.0,-0.0,0.43,-0.9,7.63,7.34,1.97,2.12,-0.5,3.8,10.3,8.0,6.2,6.0,12.5,10.0
1981-09-04,9.6,1981.0,9.0,4.0,4.0,36,247.0,Friday,Fall,-1.0,-0.0,-0.43,-0.9,8.21,7.45,1.84,2.15,-0.2,4.1,9.8,10.3,8.0,5.5,7.4,6.2
